M = 0  out of  250
M = 25  out of  250
M = 50  out of  250
M = 75  out of  250
M = 100  out of  250
M = 125  out of  250
M = 150  out of  250
M = 175  out of  250
M = 200  out of  250
M = 225  out of  250
         4493559 function calls (4487363 primitive calls) in 61.601 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.002    0.002 tkagg.py:1(<module>)
       16    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
        1    0.000    0.000    0.000    0.000 dia.py:18(dia_matrix)
        1    0.000    0.000    0.008    0.008 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
        1    0.000    0.000    0.003    0.003 <frozen importlib._bootstrap_external>:868(set_data)
       15    0.000    0.000    0.000    0.000 rcsetup.py:308(<listcomp>)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:659(BakomaFonts)
        1    0.000    0.000    0.000    0.000 __init__.py:257(Verbose)
       29    0.000    0.000    0.000    0.000 six.py:184(find_module)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:6(<module>)
        1    0.000    0.000    0.000    0.000 enum.py:453(Enum)
       27    0.000    0.000    0.000    0.000 pyparsing.py:437(__iter__)
       75    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       10    0.000    0.000    0.000    0.000 enum.py:84(__prepare__)
        1    0.000    0.000    0.000    0.000 _methods.py:5(<module>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:4428(delimitedList)
        1    0.000    0.000    0.033    0.033 parser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 MPS_analysis_therm.py:1(<module>)
        1    0.000    0.000    0.010    0.010 result.py:1(<module>)
        9    0.000    0.000    0.000    0.000 extras.py:242(getdoc)
       43    0.000    0.000    0.000    0.000 _inspect.py:28(isfunction)
        1    0.000    0.000    0.000    0.000 bsr.py:22(bsr_matrix)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _polybase.py:8(<module>)
        9    0.000    0.000    0.000    0.000 {built-in method numpy.core.umath.seterrobj}
       23    0.000    0.000    0.000    0.000 ntpath.py:230(basename)
        4    0.000    0.000    0.000    0.000 tempfile.py:467(__init__)
        1    0.000    0.000    0.008    0.008 misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:69(search_function)
        9    0.000    0.000    0.000    0.000 core.py:2569(_arraymethod)
        6    0.000    0.000    0.000    0.000 pyparsing.py:4759(<lambda>)
        4    0.000    0.000    0.000    0.000 tempfile.py:146(rng)
        6    0.000    0.000    0.000    0.000 patches.py:1789(<listcomp>)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        3    0.000    0.000    0.000    0.000 gettext.py:205(_expand_lang)
       17    0.000    0.000    0.000    0.000 argparse.py:1705(_add_action)
        1    0.000    0.000    0.000    0.000 pprint.py:98(PrettyPrinter)
        1    0.000    0.000    0.002    0.002 _policybase.py:4(<module>)
        1    0.000    0.000    0.001    0.001 patches.py:1916(BoxStyle)
        1    0.000    0.000    0.011    0.011 py3k.py:4(<module>)
        1    0.000    0.000    0.005    0.005 runner.py:1(<module>)
       32    0.000    0.000    0.000    0.000 cycler.py:371(<genexpr>)
        6    0.000    0.000    0.000    0.000 hashlib.py:98(__get_openssl_constructor)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        6    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.001    0.001 errors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 colorbar.py:218(ColorbarBase)
        3    0.000    0.000    0.000    0.000 numerictypes.py:603(obj2sctype)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3829(__init__)
        4    0.000    0.000    0.000    0.000 scale.py:564(<listcomp>)
       24    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 client.py:107(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:6(<module>)
       39    0.000    0.000    0.000    0.000 inspect.py:472(_is_wrapper)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:630(_load_backward_compatible)
        2    0.000    0.000    0.000    0.000 decoder.py:345(raw_decode)
       25    0.000    0.000    0.000    0.000 ipaddress.py:433(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 windowing.py:8(<module>)
       24    0.000    0.000    0.000    0.000 __init__.py:1031(is_url)
        1    0.000    0.000    0.000    0.000 __init__.py:2241(Canvas)
       74    0.000    0.000    0.000    0.000 pyparsing.py:2030(leaveWhitespace)
       14    0.000    0.000    0.000    0.000 {built-in method _functools.reduce}
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:3(<module>)
        1    0.000    0.000    0.000    0.000 data.py:21(_data_matrix)
        1    0.000    0.000    0.000    0.000 __init__.py:2930(Text)
        1    0.000    0.000    0.000    0.000 calendar.py:50(<listcomp>)
        1    0.000    0.000    0.000    0.000 image.py:182(_ImageBase)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        3    0.000    0.000    0.000    0.000 function_base.py:2674(__init__)
        1    0.000    0.000    0.000    0.000 request.py:1600(URLopener)
        9    0.000    0.000    0.000    0.000 rcsetup.py:261(validate_backend)
        1    0.000    0.000    0.000    0.000 compressed.py:22(_cs_matrix)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
        5    0.000    0.000    0.000    0.000 argparse.py:1420(_get_positional_kwargs)
       16    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       47    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 polynomial.py:939(poly1d)
        1    0.000    0.000    0.025    0.025 decorators.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:598(_BaseNetwork)
       38    0.000    0.000    0.000    0.000 _inspect.py:43(iscode)
        1    0.000    0.000    0.000    0.000 _import_tools.py:1(<module>)
        1    0.000    0.000    0.002    0.002 string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:21(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1049(_BaseV4)
        1    0.000    0.000    0.000    0.000 parser.py:283(__init__)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        1    0.000    0.000    0.000    0.000 units.py:44(<module>)
       56    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
        5    0.000    0.000    0.000    0.000 scale.py:521(get_scale_names)
        2    0.000    0.000    0.000    0.000 {built-in method nt.urandom}
        1    0.000    0.000    0.000    0.000 pathlib.py:602(PurePath)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
       12    0.000    0.000    0.000    0.000 utils.py:69(__init__)
        2    0.000    0.000    0.001    0.000 argparse.py:1912(consume_positionals)
       29    0.000    0.000    0.000    0.000 enum.py:140(<genexpr>)
        1    0.000    0.000    0.000    0.000 <string>:5(_Instruction)
        4    0.000    0.000    0.000    0.000 pyparsing.py:397(__setitem__)
        1    0.000    0.000    0.000    0.000 axis.py:627(Axis)
       12    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
        1    0.000    0.000    0.004    0.004 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:66(RendererAgg)
        4    0.000    0.000    0.000    0.000 six.py:195(load_module)
        1    0.000    0.000    0.000    0.000 __init__.py:1607(Wm)
        1    0.000    0.000    0.000    0.000 _datasource.py:35(<module>)
       86    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
       12    0.000    0.000    0.000    0.000 rcsetup.py:190(validate_axisbelow)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        2    0.000    0.000    0.000    0.000 rcsetup.py:86(<listcomp>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:329(__call__)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.copyto}
        3    0.000    0.000    0.000    0.000 pyparsing.py:1855(__mul__)
        6    0.000    0.000    0.000    0.000 argparse.py:1942(<listcomp>)
       53    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        8    0.000    0.000    0.000    0.000 core.py:7973(__init__)
       17    0.000    0.000    0.000    0.000 argparse.py:196(__init__)
        1    0.000    0.000    0.001    0.001 patches.py:2664(ConnectionStyle)
        1    0.000    0.000    0.002    0.002 subprocess.py:14(<module>)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:518(_code_to_bytecode)
       19    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
        1    0.000    0.000    0.005    0.005 linecache.py:6(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:69(Patch)
        1    0.000    0.000    0.000    0.000 trirefine.py:3(<module>)
        1    0.000    0.000    0.000    0.000 MPS_fund_therm.py:1(<module>)
        2    0.000    0.000    0.000    0.000 core.py:6370(__init__)
       27    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:366(_NormalAccessor)
       63    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 os.py:216(makedirs)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:781(GraphicsContextBase)
        1    0.000    0.000    0.000    0.000 defchararray.py:1669(chararray)
        1    0.000    0.000    0.001    0.001 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
        8    0.000    0.000    0.000    0.000 enum.py:260(__getattr__)
        1    0.000    0.000    0.002    0.002 _validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:199(RendererBase)
        1    0.000    0.000    0.000    0.000 errors.py:9(<module>)
        1    0.000    0.000    0.000    0.000 stackplot.py:8(<module>)
        2    0.000    0.000    0.000    0.000 codecs.py:308(__init__)
        1    0.000    0.000    0.001    0.001 warnings.py:22(formatwarning)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetime.py:1311(datetime)
        1    0.000    0.000    0.000    0.000 threading.py:213(__init__)
       35    0.000    0.000    0.000    0.000 datetime.py:247(_check_int_field)
        2    0.000    0.000    0.000    0.000 functools.py:192(total_ordering)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
       17    0.000    0.000    0.000    0.000 argparse.py:1485(_check_conflict)
        2    0.000    0.000    0.000    0.000 __init__.py:335(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        9    0.000    0.000    0.000    0.000 six.py:577(itervalues)
        5    0.000    0.000    0.001    0.000 enum.py:215(__call__)
       94    0.000    0.000    0.000    0.000 pyparsing.py:4868(<genexpr>)
        2    0.000    0.000    0.000    0.000 argparse.py:1525(__init__)
        6    0.000    0.000    0.000    0.000 patches.py:1796(<listcomp>)
        4    0.000    0.000    0.000    0.000 _version.py:62(<listcomp>)
        1    0.000    0.000    0.000    0.000 lil.py:19(lil_matrix)
        7    0.000    0.000    0.000    0.000 pyparsing.py:3076(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1551(enablePackrat)
        1    0.000    0.000    0.000    0.000 request.py:264(Request)
        1    0.000    0.000    0.000    0.000 polyutils.py:45(<module>)
        2    0.000    0.000    0.002    0.001 pyparsing.py:4741(srange)
        1    0.000    0.000    0.000    0.000 defmatrix.py:174(matrix)
        2    0.000    0.000    0.000    0.000 __init__.py:611(_get_xdg_cache_dir)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1245(IPv4Address)
        1    0.000    0.000    0.000    0.000 <string>:5(DefaultVerifyPaths)
        1    0.000    0.000    0.002    0.002 _parseaddr.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        8    0.000    0.000    0.000    0.000 core.py:7978(getdoc)
        1    0.000    0.000    0.000    0.000 decoder.py:283(__init__)
        2    0.000    0.000    0.001    0.000 argparse.py:2063(_match_arguments_partial)
       31    0.000    0.000    0.000    0.000 _collections_abc.py:310(__subclasshook__)
        2    0.000    0.000    0.000    0.000 numeric.py:2365(identity)
        9    0.000    0.000    0.000    0.000 extras.py:238(__init__)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        1    0.000    0.000    0.002    0.002 string.py:65(__init__)
       19    0.000    0.000    0.000    0.000 tokenize.py:111(group)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4803(tokenMap)
       17    0.000    0.000    0.000    0.000 argparse.py:565(format)
        1    0.000    0.000    0.000    0.000 ssl.py:670(SSLSocket)
       13    0.000    0.000    0.000    0.000 numerictypes.py:181(english_capitalize)
        1    0.000    0.000    0.000    0.000 _components.py:1(<module>)
        1    0.000    0.000    0.001    0.001 util.py:1(<module>)
        1    0.000    0.000    0.016    0.016 machar.py:98(__init__)
        1    0.000    0.000    0.000    0.000 _globals.py:17(<module>)
        1    0.000    0.000    0.000    0.000 helpers.py:3(<module>)
        5    0.000    0.000    0.000    0.000 datetime.py:264(_check_date_fields)
        1    0.000    0.000    0.002    0.002 flinalg.py:5(<module>)
       16    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        1    0.000    0.000    0.000    0.000 arraysetops.py:27(<module>)
        1    0.000    0.000    0.002    0.002 _ccallback.py:1(<module>)
        4    0.000    0.000    0.000    0.000 cbook.py:1297(__init__)
